"countryCode","regionCode","accentedName","plainName"
"SL",4,"Western Area","Western Area"
"SL",3,"Southern Province","Southern Province"
"SL",2,"Northern Province","Northern Province"
"SL",1,"Eastern Province","Eastern Province"
"SM",9,"Serravalle","Serravalle"
"SM",2,"Chiesanuova","Chiesanuova"
"SM",7,"San Marino","San Marino"
"SM",1,"Acquaviva","Acquaviva"
"SM",6,"Borgo Maggiore","Borgo Maggiore"
"SM",3,"Domagnano","Domagnano"
"SM",4,"Faetano","Faetano"
"SM",5,"Fiorentino","Fiorentino"
"SM",8,"Montegiardino","Montegiardino"
"SN",12,"Ziguinchor","Ziguinchor"
"SN",7,"Thiès","Thies"
"SN",5,"Tambacounda","Tambacounda"
"SN",14,"Saint-Louis","Saint-Louis"
"SN",15,"Matam","Matam"
"SN",13,"Louga","Louga"
"SN",11,"Kolda","Kolda"
"SN",10,"Kaolack","Kaolack"
"SN",9,"Fatick","Fatick"
"SN",3,"Diourbel","Diourbel"
"SN",1,"Dakar","Dakar"
"SN",16,"Kaffrine","Kaffrine"
"SN",17,"Kédougou","Kedougou"
"SN",18,"Sédhiou","Sedhiou"
"SO",20,"Woqooyi Galbeed","Woqooyi Galbeed"
"SO",19,"Togdheer","Togdheer"
"SO",14,"Lower Shabeelle","Lower Shabeelle"
"SO",13,"Middle Shabele","Middle Shabele"
"SO",12,"Sanaag","Sanaag"
"SO",18,"Nugaal","Nugaal"
"SO",10,"Mudug","Mudug"
"SO",9,"Lower Juba","Lower Juba"
"SO",8,"Middle Juba","Middle Juba"
"SO",7,"Hiiraan","Hiiraan"
"SO",6,"Gedo","Gedo"
"SO",5,"Galguduud","Galguduud"
"SO",4,"Bay","Bay"
"SO",3,"Bari","Bari"
"SO",2,"Banaadir","Banaadir"
"SO",1,"Bakool","Bakool"
"SO",21,"Awdal","Awdal"
"SO",22,"Sool","Sool"
"SR",19,"Wanica","Wanica"
"SR",18,"Sipaliwini","Sipaliwini"
"SR",17,"Saramacca","Saramacca"
"SR",16,"Paramaribo","Paramaribo"
"SR",15,"Para","Para"
"SR",14,"Nickerie","Nickerie"
"SR",13,"Marowijne","Marowijne"
"SR",12,"Coronie","Coronie"
"SR",11,"Commewijne","Commewijne"
"SR",10,"Brokopondo","Brokopondo"
"SS",367894,"Ruweng","Ruweng"
"SS",9072661,"Maiwut","Maiwut"
"SS",9407085,"Akobo","Akobo"
"SS",11550543,"Aweil","Aweil"
"SS",11550544,"Eastern Lakes","Eastern Lakes"
"SS",11550545,"Gogrial","Gogrial"
"SS",11550548,"Lol","Lol"
"SS",11550552,"Amadi State","Amadi State"
"SS",11550555,"Yei River","Yei River"
"SS",11550558,"Fashoda","Fashoda"
"SS",11550562,"Gok","Gok"
"SS",11550563,"Tonj","Tonj"
"SS",11550564,"Twic","Twic"
"SS",11550565,"Wau","Wau"
"SS",11550566,"Gbudwe","Gbudwe"
"SS",11550567,"Imatong","Imatong"
"SS",11550569,"Juba","Juba"
"SS",11550570,"Maridi","Maridi"
"SS",11550571,"Terekeka","Terekeka"
"SS",11550573,"Boma","Boma"
"SS",11550574,"Bieh","Bieh"
"SS",11550575,"Central Upper Nile","Central Upper Nile"
"SS",11550576,"Jonglei","Jonglei"
"SS",11550577,"Latjoor","Latjoor"
"SS",11550578,"Northern Liech","Northern Liech"
"SS",11550579,"Southern Liech","Southern Liech"
"SS",11550580,"Fangak","Fangak"
"SS",11550581,"Western Lakes","Western Lakes"
"SS",11550582,"Aweil East","Aweil East"
"SS",11550588,"Northern Upper Nile","Northern Upper Nile"
"SS",11550589,"Tambura","Tambura"
"SS",11550596,"Kapoeta","Kapoeta"
"ST",2,"São Tomé Island","Sao Tome Island"
"ST",1,"Príncipe","Principe"
"SV",14,"Usulután","Usulutan"
"SV",13,"Sonsonate","Sonsonate"
"SV",12,"San Vicente","San Vicente"
"SV",11,"Santa Ana","Santa Ana"
"SV",10,"San Salvador","San Salvador"
"SV",9,"San Miguel","San Miguel"
"SV",8,"Morazán","Morazan"
"SV",7,"La Unión","La Union"
"SV",6,"La Paz","La Paz"
"SV",5,"La Libertad","La Libertad"
"SV",4,"Cuscatlán","Cuscatlan"
"SV",3,"Chalatenango","Chalatenango"
"SV",2,"Cabañas","Cabanas"
"SV",1,"Ahuachapán","Ahuachapan"
"SY",14,"Tartus","Tartus"
"SY",13,"Dimashq","Dimashq"
"SY",12,"Idlib","Idlib"
"SY",11,"Homs","Homs"
"SY",10,"Hama","Hama"
"SY",9,"Aleppo","Aleppo"
"SY",8,"Rif-dimashq","Rif-dimashq"
"SY",7,"Deir ez-Zor","Deir ez-Zor"
"SY",6,"Daraa","Daraa"
"SY",5,"As-Suwayda","As-Suwayda"
"SY",4,"Ar-Raqqah","Ar-Raqqah"
"SY",3,"Quneitra","Quneitra"
"SY",2,"Latakia","Latakia"
"SY",1,"Al-Hasakah","Al-Hasakah"
"SZ",4,"Shiselweni","Shiselweni"
"SZ",3,"Manzini","Manzini"
"SZ",2,"Lubombo","Lubombo"
"SZ",1,"Hhohho","Hhohho"
"TD",13,"Salamat","Salamat"
"TD",12,"Ouadaï","Ouadai"
"TD",2,"Wadi Fira","Wadi Fira"
"TD",14,"Tandjilé","Tandjile"
"TD",17,"Moyen-Chari","Moyen-Chari"
"TD",16,"Mayo-Kebbi Est","Mayo-Kebbi Est"
"TD",9,"Logone Oriental","Logone Oriental"
"TD",8,"Logone Occidental","Logone Occidental"
"TD",7,"Lac","Lac"
"TD",6,"Kanem","Kanem"
"TD",5,"Guéra","Guera"
"TD",15,"Chari-Baguirmi","Chari-Baguirmi"
"TD",1,"Batha","Batha"
"TD",23,"Borkou","Borkou"
"TD",18,"Hadjer-Lamis","Hadjer-Lamis"
"TD",19,"Mandoul","Mandoul"
"TD",20,"Mayo-Kebbi Ouest","Mayo-Kebbi Ouest"
"TD",21,"N’Djaména","N'Djamena"
"TD",22,"Barh el Gazel","Barh el Gazel"
"TD",25,"Sila","Sila"
"TD",26,"Tibesti","Tibesti"
"TD",28,"Ennedi-Ouest","Ennedi-Ouest"
"TD",27,"Ennedi-Est","Ennedi-Est"
"TF",2,"Crozet","Crozet"
"TF",3,"Kerguelen","Kerguelen"
"TF",1,"Saint-Paul-et-Amsterdam","Saint-Paul-et-Amsterdam"
"TF",5,"Îles Éparses","Iles Eparses"
"TF",4,"Terre-Adélie","Terre-Adelie"
"TG",26,"Savanes","Savanes"
"TG",25,"Plateaux","Plateaux"
"TG",24,"Maritime","Maritime"
"TG",22,"Centrale","Centrale"
"TG",23,"Kara","Kara"
"TH",15,"Uthai Thani","Uthai Thani"
"TH",65,"Trang","Trang"
"TH",8,"Tak","Tak"
"TH",60,"Surat Thani","Surat Thani"
"TH",9,"Sukhothai","Sukhothai"
"TH",52,"Ratchaburi","Ratchaburi"
"TH",59,"Ranong","Ranong"
"TH",57,"Prachuap Khiri Khan","Prachuap Khiri Khan"
"TH",62,"Phuket","Phuket"
"TH",56,"Phetchaburi","Phetchaburi"
"TH",61,"Phangnga","Phangnga"
"TH",1,"Mae Hong Son","Mae Hong Son"
"TH",5,"Lamphun","Lamphun"
"TH",6,"Lampang","Lampang"
"TH",63,"Krabi","Krabi"
"TH",50,"Kanchanaburi","Kanchanaburi"
"TH",11,"Kamphaeng Phet","Kamphaeng Phet"
"TH",58,"Chumphon","Chumphon"
"TH",3,"Chiang Rai","Chiang Rai"
"TH",2,"Chiang Mai","Chiang Mai"
"TH",72,"Yasothon","Yasothon"
"TH",70,"Yala","Yala"
"TH",10,"Uttaradit","Uttaradit"
"TH",49,"Trat","Trat"
"TH",29,"Surin","Surin"
"TH",51,"Suphan Buri","Suphan Buri"
"TH",68,"Songkhla","Songkhla"
"TH",30,"Sisaket","Sisaket"
"TH",33,"Sing Buri","Sing Buri"
"TH",67,"Satun","Satun"
"TH",37,"Sara Buri","Sara Buri"
"TH",54,"Samut Songkhram","Samut Songkhram"
"TH",55,"Samut Sakhon","Samut Sakhon"
"TH",42,"Samut Prakan","Samut Prakan"
"TH",20,"Sakon Nakhon","Sakon Nakhon"
"TH",25,"Roi Et","Roi Et"
"TH",47,"Rayong","Rayong"
"TH",36,"Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"TH",7,"Phrae","Phrae"
"TH",12,"Phitsanulok","Phitsanulok"
"TH",13,"Phichit","Phichit"
"TH",14,"Phetchabun","Phetchabun"
"TH",41,"Phayao","Phayao"
"TH",66,"Phatthalung","Phatthalung"
"TH",69,"Pattani","Pattani"
"TH",39,"Pathum Thani","Pathum Thani"
"TH",38,"Nonthaburi","Nonthaburi"
"TH",17,"Nong Khai","Nong Khai"
"TH",31,"Narathiwat","Narathiwat"
"TH",4,"Nan","Nan"
"TH",64,"Nakhon Si Thammarat","Nakhon Si Thammarat"
"TH",16,"Nakhon Sawan","Nakhon Sawan"
"TH",27,"Nakhon Ratchasima","Nakhon Ratchasima"
"TH",73,"Nakhon Phanom","Nakhon Phanom"
"TH",53,"Nakhon Pathom","Nakhon Pathom"
"TH",43,"Nakhon Nayok","Nakhon Nayok"
"TH",78,"Mukdahan","Mukdahan"
"TH",24,"Maha Sarakham","Maha Sarakham"
"TH",34,"Lop Buri","Lop Buri"
"TH",18,"Loei","Loei"
"TH",40,"Bangkok","Bangkok"
"TH",22,"Khon Kaen","Khon Kaen"
"TH",23,"Kalasin","Kalasin"
"TH",46,"Chon Buri","Chon Buri"
"TH",48,"Chanthaburi","Chanthaburi"
"TH",26,"Chaiyaphum","Chaiyaphum"
"TH",32,"Chai Nat","Chai Nat"
"TH",44,"Chachoengsao","Chachoengsao"
"TH",28,"Buriram","Buriram"
"TH",35,"Ang Thong","Ang Thong"
"TH",76,"Changwat Udon Thani","Changwat Udon Thani"
"TH",74,"Prachin Buri","Prachin Buri"
"TH",75,"Changwat Ubon Ratchathani","Changwat Ubon Ratchathani"
"TH",77,"Amnat Charoen","Amnat Charoen"
"TH",79,"Changwat Nong Bua Lamphu","Changwat Nong Bua Lamphu"
"TH",80,"Sa Kaeo","Sa Kaeo"
"TH",81,"Changwat Bueng Kan","Changwat Bueng Kan"
"TJ",3,"Viloyati Sughd","Viloyati Sughd"
"TJ",1,"Gorno-Badakhshan","Gorno-Badakhshan"
"TJ",2,"Khatlon","Khatlon"
"TJ","RR","Republican Subordination","Republican Subordination"
"TJ",4,"Dushanbe","Dushanbe"
"TK","N","Nukunonu","Nukunonu"
"TK","F","Fakaofo","Fakaofo"
"TK","A","Atafu","Atafu"
"TL","VI","Viqueque","Viqueque"
"TL","MF","Manufahi","Manufahi"
"TL","MT","Manatuto","Manatuto"
"TL","LI","Liquiçá","Liquica"
"TL","LA","Lautém","Lautem"
"TL","CO","Cova Lima","Cova Lima"
"TL","ER","Ermera","Ermera"
"TL","DI","Díli","Dili"
"TL","BO","Bobonaro","Bobonaro"
"TL","BA","Baucau","Baucau"
"TL","OE","Oecusse","Oecusse"
"TL","AN","Ainaro","Ainaro"
"TL","AL","Aileu","Aileu"
"TM",2,"Balkan","Balkan"
"TM",1,"Ahal","Ahal"
"TM","S","Ashgabat","Ashgabat"
"TM",3,"Daşoguz","Dasoguz"
"TM",5,"Mary","Mary"
"TM",4,"Lebap","Lebap"
"TN",37,"Zaghwān","Zaghwan"
"TN",36,"Tūnis","Tunis"
"TN",35,"Tawzar","Tawzar"
"TN",34,"Tataouine","Tataouine"
"TN",23,"Sūsah","Susah"
"TN",22,"Silyānah","Silyanah"
"TN",33,"Sīdī Bū Zayd","Sidi Bu Zayd"
"TN",32,"Şafāqis","Safaqis"
"TN",31,"Qibilī","Qibili"
"TN",30,"Gafsa","Gafsa"
"TN",29,"Qābis","Qabis"
"TN",19,"Nābul","Nabul"
"TN",28,"Madanīn","Madanin"
"TN",6,"Jundūbah","Jundubah"
"TN",27,"Bin ‘Arūs","Bin 'Arus"
"TN",18,"Banzart","Banzart"
"TN",17,"Bājah","Bajah"
"TN",38,"Ariana","Ariana"
"TN",3,"Al Qayrawān","Al Qayrawan"
"TN",2,"Al Qaşrayn","Al Qasrayn"
"TN",16,"Al Munastīr","Al Munastir"
"TN",15,"Al Mahdīyah","Al Mahdiyah"
"TN",14,"Kef","Kef"
"TN",39,"Manouba","Manouba"
"TO",3,"Vava‘u","Vava`u"
"TO",2,"Tongatapu","Tongatapu"
"TO",1,"Ha‘apai","Ha`apai"
"TO","EU","ʻEua","'Eua"
"TO","NI","Niuas","Niuas"
"TR",66,"Yozgat","Yozgat"
"TR",65,"Van","Van"
"TR",64,"Uşak","Usak"
"TR",63,"Şanlıurfa","Sanliurfa"
"TR",62,"Tunceli","Tunceli"
"TR",58,"Sivas","Sivas"
"TR",74,"Siirt","Siirt"
"TR",73,"Niğde","Nigde"
"TR",50,"Nevşehir","Nevsehir"
"TR",49,"Muş","Mus"
"TR",48,"Muğla","Mugla"
"TR",72,"Mardin","Mardin"
"TR",45,"Manisa","Manisa"
"TR",44,"Malatya","Malatya"
"TR",43,"Kütahya","Kuetahya"
"TR",71,"Konya","Konya"
"TR",40,"Kırşehir","Kirsehir"
"TR",38,"Kayseri","Kayseri"
"TR",46,"Kahramanmaraş","Kahramanmaras"
"TR",35,"İzmir","Izmir"
"TR",33,"Isparta","Isparta"
"TR",32,"Mersin","Mersin"
"TR",31,"Hatay","Hatay"
"TR",70,"Hakkâri","Hakkari"
"TR",83,"Gaziantep","Gaziantep"
"TR",26,"Eskişehir","Eskisehir"
"TR",25,"Erzurum","Erzurum"
"TR",24,"Erzincan","Erzincan"
"TR",23,"Elazığ","Elazig"
"TR",21,"Diyarbakır","Diyarbakir"
"TR",20,"Denizli","Denizli"
"TR",15,"Burdur","Burdur"
"TR",13,"Bitlis","Bitlis"
"TR",12,"Bingöl","Bingoel"
"TR",11,"Bilecik","Bilecik"
"TR",10,"Balıkesir","Balikesir"
"TR",9,"Aydın","Aydin"
"TR",7,"Antalya","Antalya"
"TR",68,"Ankara","Ankara"
"TR",4,"Ağrı","Agri"
"TR",3,"Afyonkarahisar","Afyonkarahisar"
"TR",2,"Adıyaman","Adiyaman"
"TR",81,"Adana","Adana"
"TR",91,"Osmaniye","Osmaniye"
"TR",88,"Iğdır","Igdir"
"TR",75,"Aksaray","Aksaray"
"TR",76,"Batman","Batman"
"TR",78,"Karaman","Karaman"
"TR",79,"Kırıkkale","Kirikkale"
"TR",80,"Şırnak","Sirnak"
"TR",90,"Kilis","Kilis"
"TR",85,"Zonguldak","Zonguldak"
"TR",61,"Trabzon","Trabzon"
"TR",60,"Tokat","Tokat"
"TR",59,"Tekirdağ","Tekirdag"
"TR",57,"Sinop","Sinop"
"TR",55,"Samsun","Samsun"
"TR",54,"Sakarya","Sakarya"
"TR",53,"Rize","Rize"
"TR",52,"Ordu","Ordu"
"TR",41,"Kocaeli","Kocaeli"
"TR",39,"Kırklareli","Kirklareli"
"TR",37,"Kastamonu","Kastamonu"
"TR",84,"Kars","Kars"
"TR",34,"Istanbul","Istanbul"
"TR",69,"Gümüşhane","Gumushane"
"TR",28,"Giresun","Giresun"
"TR",22,"Edirne","Edirne"
"TR",19,"Çorum","Corum"
"TR",82,"Çankırı","Cankiri"
"TR",17,"Canakkale","Canakkale"
"TR",16,"Bursa","Bursa"
"TR",14,"Bolu","Bolu"
"TR",8,"Artvin","Artvin"
"TR",5,"Amasya","Amasya"
"TR",87,"Bartın","Bartin"
"TR",89,"Karabük","Karabuk"
"TR",92,"Yalova","Yalova"
"TR",86,"Ardahan","Ardahan"
"TR",77,"Bayburt","Bayburt"
"TR",93,"Düzce","Duzce"
"TT",11,"Tobago","Tobago"
"TT",10,"City of San Fernando","City of San Fernando"
"TT",5,"City of Port of Spain","City of Port of Spain"
"TT",3,"Mayaro","Mayaro"
"TT",1,"Borough of Arima","Borough of Arima"
"TT","CHA","Chaguanas","Chaguanas"
"TT","CTT","Couva-Tabaquite-Talparo","Couva-Tabaquite-Talparo"
"TT","DMN","Diego Martin","Diego Martin"
"TT","PED","Penal/Debe","Penal/Debe"
"TT","PRT","Princes Town","Princes Town"
"TT","PTF","Point Fortin","Point Fortin"
"TT","SGE","Sangre Grande","Sangre Grande"
"TT","SIP","Siparia","Siparia"
"TT","SJL","San Juan/Laventille","San Juan/Laventille"
"TT","TUP","Tunapuna/Piarco","Tunapuna/Piarco"
"TV","NUI","Nui","Nui"
"TV","NMA","Nanumea","Nanumea"
"TV","FUN","Funafuti","Funafuti"
"TV","NIT","Niutao","Niutao"
"TV","NMG","Nanumanga","Nanumanga"
"TV","VAI","Vaitupu","Vaitupu"
"TV","NKF","Nukufetau","Nukufetau"
"TV","NKL","Nukulaelae","Nukulaelae"
"TW",1,"Fukien","Fukien"
"TW",2,"Takao","Takao"
"TW",3,"Taipei","Taipei"
"TW",4,"Taiwan","Taiwan"
"TZ",19,"Kagera","Kagera"
"TZ",25,"Zanzibar Urban/West","Zanzibar Urban/West"
"TZ",22,"Zanzibar North","Zanzibar North"
"TZ",21,"Zanzibar Central/South","Zanzibar Central/South"
"TZ",18,"Tanga","Tanga"
"TZ",17,"Tabora","Tabora"
"TZ",16,"Singida","Singida"
"TZ",15,"Shinyanga","Shinyanga"
"TZ",24,"Rukwa","Rukwa"
"TZ",2,"Pwani","Pwani"
"TZ",20,"Pemba South","Pemba South"
"TZ",13,"Pemba North","Pemba North"
"TZ",12,"Mwanza","Mwanza"
"TZ",10,"Morogoro","Morogoro"
"TZ",9,"Mbeya","Mbeya"
"TZ",8,"Mara","Mara"
"TZ",7,"Lindi","Lindi"
"TZ",6,"Kilimanjaro","Kilimanjaro"
"TZ",5,"Kigoma","Kigoma"
"TZ",4,"Iringa","Iringa"
"TZ",3,"Dodoma","Dodoma"
"TZ",23,"Dar es Salaam","Dar es Salaam"
"TZ",26,"Arusha","Arusha"
"TZ",27,"Manyara","Manyara"
"TZ",14,"Ruvuma","Ruvuma"
"TZ",11,"Mtwara","Mtwara"
"TZ",31,"Simiyu","Simiyu"
"TZ",28,"Geita","Geita"
"TZ",29,"Katavi","Katavi"
"TZ",30,"Njombe","Njombe"
"UA",27,"Zhytomyr","Zhytomyr"
"UA",26,"Zaporizhia","Zaporizhia"
"UA",25,"Transcarpathia","Transcarpathia"
"UA",24,"Volyn","Volyn"
"UA",23,"Vinnyts'ka","Vinnyts'ka"
"UA",22,"Ternopil","Ternopil"
"UA",21,"Sumy","Sumy"
"UA",20,"Gorod Sevastopol","Gorod Sevastopol"
"UA",19,"Rivne","Rivne"
"UA",18,"Poltava","Poltava"
"UA",17,"Odessa","Odessa"
"UA",16,"Mykolaiv","Mykolaiv"
"UA",15,"Lviv","Lviv"
"UA",14,"Luhansk","Luhansk"
"UA",13,"Kyiv","Kyiv"
"UA",12,"Kyiv City","Kyiv City"
"UA",11,"Republic of Crimea","Republic of Crimea"
"UA",10,"Kropyvnytskyi","Kropyvnytskyi"
"UA",9,"Khmelnytskyi","Khmelnytskyi"
"UA",8,"Kherson","Kherson"
"UA",7,"Kharkiv","Kharkiv"
"UA",6,"Ivano-Frankivsk","Ivano-Frankivsk"
"UA",5,"Donetsk","Donetsk"
"UA",4,"Dnipro","Dnipro"
"UA",3,"Chernivtsi","Chernivtsi"
"UA",2,"Chernihiv","Chernihiv"
"UA",1,"Cherkasy","Cherkasy"
"UG","C","Central Region","Central Region"
"UG","E","Eastern Region","Eastern Region"
"UG","N","Northern Region","Northern Region"
"UG","W","Western Region","Western Region"
"UM",450,"Wake Island","Wake Island"
"UM",350,"Navassa Island","Navassa Island"
"UM",50,"Baker Island","Baker Island"
"UM",100,"Howland Island","Howland Island"
"UM",150,"Jarvis Island","Jarvis Island"
"UM",200,"Johnston Atoll","Johnston Atoll"
"UM",250,"Kingman Reef","Kingman Reef"
"UM",300,"Midway Islands","Midway Islands"
"UM",400,"Palmyra Atoll","Palmyra Atoll"
"US","AR","Arkansas","Arkansas"
"US","DC","Washington, D.C.","Washington, D.C."
"US","DE","Delaware","Delaware"
"US","FL","Florida","Florida"
"US","GA","Georgia","Georgia"
"US","KS","Kansas","Kansas"
"US","LA","Louisiana","Louisiana"
"US","MD","Maryland","Maryland"
"US","MO","Missouri","Missouri"
"US","MS","Mississippi","Mississippi"
"US","NC","North Carolina","North Carolina"
"US","OK","Oklahoma","Oklahoma"
"US","SC","South Carolina","South Carolina"
"US","TN","Tennessee","Tennessee"
"US","TX","Texas","Texas"
"US","WV","West Virginia","West Virginia"
"US","AL","Alabama","Alabama"
"US","CT","Connecticut","Connecticut"
"US","IA","Iowa","Iowa"
"US","IL","Illinois","Illinois"
"US","IN","Indiana","Indiana"
"US","ME","Maine","Maine"
"US","MI","Michigan","Michigan"
"US","MN","Minnesota","Minnesota"
"US","NE","Nebraska","Nebraska"
"US","NH","New Hampshire","New Hampshire"
"US","NJ","New Jersey","New Jersey"
"US","NY","New York","New York"
"US","OH","Ohio","Ohio"
"US","RI","Rhode Island","Rhode Island"
"US","VT","Vermont","Vermont"
"US","WI","Wisconsin","Wisconsin"
"US","CA","California","California"
"US","CO","Colorado","Colorado"
"US","NM","New Mexico","New Mexico"
"US","NV","Nevada","Nevada"
"US","UT","Utah","Utah"
"US","AZ","Arizona","Arizona"
"US","ID","Idaho","Idaho"
"US","MT","Montana","Montana"
"US","ND","North Dakota","North Dakota"
"US","OR","Oregon","Oregon"
"US","SD","South Dakota","South Dakota"
"US","WA","Washington","Washington"
"US","WY","Wyoming","Wyoming"
"US","HI","Hawaii","Hawaii"
"US","AK","Alaska","Alaska"
"US","KY","Kentucky","Kentucky"
"US","MA","Massachusetts","Massachusetts"
"US","PA","Pennsylvania","Pennsylvania"
"US","VA","Virginia","Virginia"
"UY",19,"Treinta y Tres","Treinta y Tres"
"UY",18,"Tacuarembó","Tacuarembo"
"UY",17,"Soriano","Soriano"
"UY",16,"San José","San Jose"
"UY",15,"Salto","Salto"
"UY",14,"Rocha","Rocha"
"UY",13,"Rivera","Rivera"
"UY",12,"Río Negro","Rio Negro"
"UY",11,"Paysandú","Paysandu"
"UY",10,"Montevideo","Montevideo"
"UY",9,"Maldonado","Maldonado"
"UY",8,"Lavalleja","Lavalleja"
"UY",7,"Florida","Florida"
"UY",6,"Flores","Flores"
"UY",5,"Durazno","Durazno"
"UY",4,"Colonia","Colonia"
"UY",3,"Cerro Largo","Cerro Largo"
"UY",2,"Canelones","Canelones"
"UY",1,"Artigas","Artigas"
"UZ",9,"Karakalpakstan","Karakalpakstan"
"UZ",12,"Surxondaryo","Surxondaryo"
"UZ",10,"Samarqand","Samarqand"
"UZ",8,"Qashqadaryo","Qashqadaryo"
"UZ",2,"Bukhara","Bukhara"
"UZ",14,"Toshkent","Toshkent"
"UZ",13,"Toshkent Shahri","Toshkent Shahri"
"UZ",16,"Sirdaryo","Sirdaryo"
"UZ",7,"Navoiy","Navoiy"
"UZ",6,"Namangan","Namangan"
"UZ",5,"Xorazm","Xorazm"
"UZ",15,"Jizzax","Jizzax"
"UZ",3,"Fergana","Fergana"
"UZ",1,"Andijon","Andijon"
"VC",5,"Saint Patrick","Saint Patrick"
"VC",4,"Saint George","Saint George"
"VC",3,"Saint David","Saint David"
"VC",2,"Saint Andrew","Saint Andrew"
"VC",6,"Grenadines","Grenadines"
"VC",1,"Charlotte","Charlotte"
"VE",23,"Zulia","Zulia"
"VE",22,"Yaracuy","Yaracuy"
"VE",21,"Trujillo","Trujillo"
"VE",20,"Táchira","Tachira"
"VE",19,"Sucre","Sucre"
"VE",18,"Portuguesa","Portuguesa"
"VE",17,"Nueva Esparta","Nueva Esparta"
"VE",16,"Monagas","Monagas"
"VE",15,"Miranda","Miranda"
"VE",14,"Mérida","Merida"
"VE",13,"Lara","Lara"
"VE",12,"Guárico","Guarico"
"VE",24,"Dependencias Federales","Dependencias Federales"
"VE",25,"Capital","Capital"
"VE",11,"Falcón","Falcon"
"VE",9,"Delta Amacuro","Delta Amacuro"
"VE",8,"Cojedes","Cojedes"
"VE",7,"Carabobo","Carabobo"
"VE",6,"Bolívar","Bolivar"
"VE",5,"Barinas","Barinas"
"VE",4,"Aragua","Aragua"
"VE",3,"Apure","Apure"
"VE",2,"Anzoátegui","Anzoategui"
"VE",1,"Amazonas","Amazonas"
"VE",26,"Vargas","Vargas"
"VI",10,"Saint Croix Island","Saint Croix Island"
"VI",20,"Saint John Island","Saint John Island"
"VI",30,"Saint Thomas Island","Saint Thomas Island"
"VN",58,"Nghệ An","Nghe An"
"VN",59,"Ninh Bình","Ninh Binh"
"VN",60,"Ninh Thuận","Ninh Thuan"
"VN",65,"Sóc Trăng","Soc Trang"
"VN",67,"Trà Vinh","Tra Vinh"
"VN",68,"Tuyên Quang","Tuyen Quang"
"VN",69,"Vĩnh Long","Vinh Long"
"VN",70,"Yên Bái","Yen Bai"
"VN",90,"Lào Cai","Lao Cai"
"VN",37,"Tiền Giang","Tien Giang"
"VN",66,"Thừa Thiên-Huế","Thua Thien-Hue"
"VN",55,"Kon Tum","Kon Tum"
"VN",34,"Thanh Hóa","Thanh Hoa"
"VN",35,"Thái Bình","Thai Binh"
"VN",33,"Tây Ninh","Tay Ninh"
"VN",32,"Sơn La","Son La"
"VN",64,"Quảng Trị","Quang Tri"
"VN",30,"Quảng Ninh","Quang Ninh"
"VN",63,"Quảng Ngãi","Quang Ngai"
"VN",62,"Quảng Bình","Quang Binh"
"VN",61,"Phú Yên","Phu Yen"
"VN",53,"Hòa Bình","Hoa Binh"
"VN",24,"Long An","Long An"
"VN",39,"Lạng Sơn","Lang Son"
"VN",23,"Lâm Đồng","Lam Dong"
"VN",89,"Lai Châu","Lai Chau"
"VN",21,"Kiến Giang","Kien Giang"
"VN",54,"Khánh Hòa","Khanh Hoa"
"VN",20,"Ho Chi Minh City","Ho Chi Minh City"
"VN",52,"Hà Tĩnh","Ha Tinh"
"VN",50,"Hà Giang","Ha Giang"
"VN",49,"Gia Lai","Gia Lai"
"VN",44,"Ha Nội","Ha Noi"
"VN",87,"Cần Thơ","Can Tho"
"VN",13,"Hải Phòng","Hai Phong"
"VN",47,"Bình Thuận","Binh Thuan"
"VN",9,"Đồng Tháp","Dong Thap"
"VN",43,"Đồng Nai","Dong Nai"
"VN",88,"Ðắc Lắk","Dac Lak"
"VN",45,"Bà Rịa-Vũng Tàu","Ba Ria-Vung Tau"
"VN",5,"Cao Bằng","Cao Bang"
"VN",46,"Bình Định","Binh Dinh"
"VN",3,"Bến Tre","Ben Tre"
"VN",1,"An Giang","An Giang"
"VN",91,"Ðắk Nông","Dak Nong"
"VN",92,"Tỉnh Ðiện Biên","Tinh Dien Bien"
"VN",74,"Bắc Ninh","Bac Ninh"
"VN",71,"Bắc Giang","Bac Giang"
"VN",78,"Đà Nẵng","Da Nang"
"VN",75,"Bình Dương","Binh Duong"
"VN",76,"Bình Phước","Binh Phuoc"
"VN",85,"Thái Nguyên","Thai Nguyen"
"VN",84,"Quảng Nam","Quang Nam"
"VN",83,"Phú Thọ","Phu Tho"
"VN",82,"Nam Định","Nam Dinh"
"VN",80,"Hà Nam","Ha Nam"
"VN",72,"Bắc Kạn","Bac Kan"
"VN",73,"Bạc Liêu","Bac Lieu"
"VN",77,"Cà Mau","Ca Mau"
"VN",79,"Hải Dương","Hai Duong"
"VN",81,"Hưng Yên","Hung Yen"
"VN",86,"Vĩnh Phúc","Vinh Phuc"
"VN",93,"Hau Giang","Hau Giang"
"VU",15,"Tafea","Tafea"
"VU",13,"Sanma","Sanma"
"VU",7,"Torba","Torba"
"VU",16,"Malampa","Malampa"
"VU",17,"Penama","Penama"
"VU",18,"Shefa","Shefa"
"WF",98613,"Uvea","Uvea"
"WF",98612,"Sigave","Sigave"
"WF",98611,"Alo","Alo"
"WS",11,"Vaisigano","Vaisigano"
"WS",6,"Va‘a-o-Fonoti","Va`a-o-Fonoti"
